assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
79578539,50126558,Aconitum chasmanthum,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,RANUNCULACEAE,Aconitum,chasmanthum,,,,Stapf ex Holmes,Critically Endangered,A2cd,3.1,Decreasing,Global
79579556,50126560,Aconitum heterophyllum,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,RANUNCULACEAE,Aconitum,heterophyllum,,,,Wall. ex Royle,Endangered,A2cd,3.1,Decreasing,Global
79581679,50126562,Aconitum violaceum,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,RANUNCULACEAE,Aconitum,violaceum,,,,Jacquem. ex Stapf,Vulnerable,A2cd,3.1,Decreasing,Global
79918170,50126623,Lilium polyphyllum,PLANTAE,TRACHEOPHYTA,LILIALES,LILIOPSIDA,LILIACEAE,Lilium,polyphyllum,,,,D.Don,Critically Endangered,A2cd,3.1,Decreasing,Global
82412355,82412344,Cardiospermum halicacabum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Cardiospermum,halicacabum,,,,L.,Least Concern,,3.1,Stable,Global
83998419,162346,Aldrovanda vesiculosa,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,DROSERACEAE,Aldrovanda,vesiculosa,,,,L.,Endangered,"B2ab(iii,iv,v)",3.1,Decreasing,Global
83999434,164482,Ottelia alismoides,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,HYDROCHARITACEAE,Ottelia,alismoides,,,,(L.) Pers.,Least Concern,,3.1,Unknown,Global
84005839,168862,Ceratopteris thalictroides,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,PTERIDACEAE,Ceratopteris,thalictroides,,,,(L.) Brogn.,Least Concern,,3.1,Stable,Global
84006439,169024,Limnophila indica,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Limnophila,indica,,,,(L.) Druce,Least Concern,,3.1,Unknown,Global
84008031,168974,Dopatrium junceum,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,PLANTAGINACEAE,Dopatrium,junceum,,,,(Roxb.) Buch.-Ham. ex Benth. ,Least Concern,,3.1,Unknown,Global
84011807,203497,Tribulus terrestris,PLANTAE,TRACHEOPHYTA,ZYGOPHYLLALES,MAGNOLIOPSIDA,ZYGOPHYLLACEAE,Tribulus,terrestris,,,,L.,Least Concern,,3.1,Stable,Global
84273347,176892,Wolffiella hyalina,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Wolffiella,hyalina,,,,(Delile) Monod,Least Concern,,3.1,Unknown,Global & Pan-Africa
84275593,164129,Alisma plantago-aquatica,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ALISMATACEAE,Alisma,plantago-aquatica,,,,L.      ,Least Concern,,3.1,Stable,Global
84276761,168967,Blyxa aubertii,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,HYDROCHARITACEAE,Blyxa,aubertii,,,,Rich.,Least Concern,,3.1,Stable,Global
84278776,163995,Ceratophyllum muricatum,PLANTAE,TRACHEOPHYTA,CERATOPHYLLALES,MAGNOLIOPSIDA,CERATOPHYLLACEAE,Ceratophyllum,muricatum,,,,Cham.      ,Least Concern,,3.1,Unknown,Global
84286515,163963,Grangea maderaspatana,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Grangea,maderaspatana,,,,(L.) Poir.,Least Concern,,3.1,Stable,Global
84286810,177163,Hygrophila schulli,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,ACANTHACEAE,Hygrophila,schulli,,,,(Buch.-Ham.) M.R.Almeida &amp; S.M. Almeida,Least Concern,,3.1,Unknown,Global
84287155,164042,Juncus bufonius,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,bufonius,,,,L.,Least Concern,,3.1,Stable,Global
84289063,164103,Lemna gibba,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Lemna,gibba,,,,L.,Least Concern,,3.1,Stable,Global
84289752,164467,Lemna trisulca,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Lemna,trisulca,,,,L.      ,Least Concern,,3.1,Stable,Global
84290883,168929,Limnophyton obtusifolium,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ALISMATACEAE,Limnophyton,obtusifolium,,,,(L.) Miq.,Least Concern,,3.1,Unknown,Global
84291153,185741,Marsilea coromandelina,PLANTAE,TRACHEOPHYTA,SALVINIALES,POLYPODIOPSIDA,MARSILEACEAE,Marsilea,coromandelina,,,,Willd.,Least Concern,,3.1,Unknown,Global
84298446,175224,Sesbania bispinosa,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Sesbania,bispinosa,,,,(Jacq.) W.Wight,Least Concern,,3.1,Stable,Global
84425893,38842,Melicope lunu-ankenda,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,RUTACEAE,Melicope,lunu-ankenda,,,,(Gaertn.) T.G. Hartley,Least Concern,,3.1,Unknown,Global
86138815,19891755,Ulex europaeus,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Ulex,europaeus,,,,L.,Least Concern,,3.1,Stable,Global & Europe
88305775,88305771,Aquilaria khasiana,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,THYMELAEACEAE,Aquilaria,khasiana,,,,Hallier f.,Critically Endangered,"A2c; B1ab(i,ii)+2ab(i,ii); D",3.1,Decreasing,Global
88308057,88308047,Curcuma longa,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,ZINGIBERACEAE,Curcuma,longa,,,,L.,Data Deficient,,3.1,Unknown,Global
88308174,88308170,Zingiber officinale,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,ZINGIBERACEAE,Zingiber,officinale,,,,Roscoe,Data Deficient,,3.1,Unknown,Global
88308182,168725,Centella asiatica,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,APIACEAE,Centella,asiatica,,,,(L.) Urb.,Least Concern,,3.1,Stable,Global
88329022,202991,Silybum marianum,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Silybum,marianum,,,,(L.) Gaertn.,Least Concern,,3.1,Stable,Global
88425995,88425992,Jatropha nana,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Jatropha,nana,,,,Dalzell &amp; A.Gibson,Vulnerable,"B2ab(iii,v)",3.1,Decreasing,Global
96239894,96238744,Tephrosia jamnagarensis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Tephrosia,jamnagarensis,,,,Santapau,Endangered,"B1ab(i,ii,iv)+2ab(i,ii,iv)",3.1,Decreasing,Global
96239904,96239079,Helichrysum cutchicum,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Helichrysum,cutchicum,,,,(C.B.Clarke) R.S.Rao &amp; Deshp.,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
96362920,96361061,Solanum purpureilineatum,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,SOLANACEAE,Solanum,purpureilineatum,,,,Sabnis &amp; Bhatt,Near Threatened,B2b(iii),3.1,Unknown,Global
96362925,96361107,Commiphora stocksiana,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,BURSERACEAE,Commiphora,stocksiana,,,,(Engl.) Engl.,Endangered,"B2ab(iv,v)",3.1,Decreasing,Global
96443926,96443924,Fraxinus floribunda,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,OLEACEAE,Fraxinus,floribunda,,,,Wall.,Least Concern,,3.1,Unknown,Global
96443962,96443960,Fraxinus griffithii,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,OLEACEAE,Fraxinus,griffithii,,,,C.B.Clarke,Least Concern,,3.1,Unknown,Global
96443970,96443968,Fraxinus hookeri,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,OLEACEAE,Fraxinus,hookeri,,,,Wenz.,Data Deficient,,3.1,Unknown,Global
96444255,96444253,Fraxinus micrantha,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,OLEACEAE,Fraxinus,micrantha,,,, Lingelsh.,Data Deficient,,3.1,Unknown,Global
96444347,96444345,Fraxinus paxiana,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,OLEACEAE,Fraxinus,paxiana,,,,Lingelsh.,Least Concern,,3.1,Unknown,Global
96575438,164133,Zannichellia palustris,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Zannichellia,palustris,,,,L.,Least Concern,,3.1,Stable,Global
96816082,96816015,Zingiber zerumbet,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,ZINGIBERACEAE,Zingiber,zerumbet,,,,(L.) Roscoe ex Sm.,Data Deficient,,3.1,Unknown,Global
97186318,17222946,Stictocardia tiliifolia,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,CONVOLVULACEAE,Stictocardia,tiliifolia,,,,(Desr.) Hallier f.,Least Concern,,3.1,Unknown,Global
97240678,97240674,Cordia crenata,PLANTAE,TRACHEOPHYTA,BORAGINALES,MAGNOLIOPSIDA,CORDIACEAE,Cordia,crenata,,,,Delile,Least Concern,,3.1,Unknown,Global
98095955,98095926,Oryza meyeriana,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Oryza,meyeriana,,,,(Zoll. &amp; Moritzi) Baill.,Least Concern,,3.1,Stable,Global
98248600,98248569,Ensete glaucum,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,MUSACEAE,Ensete,glaucum,,,,(Roxb.) Cheesman,Least Concern,,3.1,Unknown,Global
99012191,164086,Schoenoplectiella mucronata,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Schoenoplectiella,mucronata,,,,(L.) J.Jung &amp; H.K.Choi,Least Concern,,3.1,Unknown,Global
99012966,164522,Paspalidium geminatum,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Paspalidium,geminatum,,,,(Forssk.) Stapf,Least Concern,,3.1,Unknown,Global
99015793,177091,Fuirena umbellata,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Fuirena,umbellata,,,,Rottb.,Least Concern,,3.1,Stable,Global
99016461,177093,Cyperus distans,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,distans,,,,L.f.,Least Concern,,3.1,Stable,Global
99017080,99007617,Hernandia nymphaeifolia,PLANTAE,TRACHEOPHYTA,LAURALES,MAGNOLIOPSIDA,HERNANDIACEAE,Hernandia,nymphaeifolia,,,,(C.Presl) Kubitzki,Least Concern,,3.1,Unknown,Global
101526210,101526207,Solanum forskalii,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,SOLANACEAE,Solanum,forskalii,,,,Dunal,Least Concern,,3.1,Stable,Global
101534580,101534565,Solanum viarum,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,SOLANACEAE,Solanum,viarum,,,,Dunal,Least Concern,,3.1,Increasing,Global
103451369,103451366,Acer hookeri,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Acer,hookeri,,,,Miq.,Data Deficient,,3.1,Unknown,Global
103451985,103451980,Acer osmastonii,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Acer,osmastonii,,,,Gamble,Vulnerable,B2ab(iii),3.1,Decreasing,Global
103647886,176898,Kyllinga melanosperma,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Kyllinga,melanosperma,,,,Nees,Least Concern,,3.1,Unknown,Global
107037078,107037076,Vigna radiata,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Vigna,radiata,,,,(L.) R.Wilczek,Least Concern,,3.1,Unknown,Global
107250226,107250171,Utricularia christopheri,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,LENTIBULARIACEAE,Utricularia,christopheri,,,,P.Taylor,Data Deficient,,3.1,Unknown,Global
109615529,19218728,Celtis australis,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,CANNABACEAE,Celtis,australis,,,,L.,Least Concern,,3.1,Stable,Global
110678386,110678329,Cenchrus hohenackeri,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Cenchrus,hohenackeri,,,,(Hochst. ex Steud.) Morrone,Least Concern,,3.1,Unknown,Global
110679687,110679685,Cenchrus pedicellatus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Cenchrus,pedicellatus,,,,(Trin.) Morrone,Least Concern,,3.1,Unknown,Global
110680076,110680072,Cenchrus pennisetiformis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Cenchrus,pennisetiformis,,,,Steud.,Least Concern,,3.1,Unknown,Global
110680098,110680094,Cenchrus setiger,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Cenchrus,setiger,,,,Vahl.,Least Concern,,3.1,Stable,Global
110681108,110681106,Eleusine multiflora,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Eleusine,multiflora,,,,Hochst. ex A.Rich.,Least Concern,,3.1,Unknown,Global
110873371,19237651,Ipomoea cairica,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,CONVOLVULACEAE,Ipomoea,cairica,,,,(L.) Sweet,Least Concern,,3.1,Stable,Global
111907034,111907032,Musa balbisiana,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,MUSACEAE,Musa,balbisiana,,,,Colla,Least Concern,,3.1,Unknown,Global
111907072,111907070,Musa coccinea,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,MUSACEAE,Musa,coccinea,,,,Andrews,Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
111907141,111907139,Musa itinerans,PLANTAE,TRACHEOPHYTA,ZINGIBERALES,LILIOPSIDA,MUSACEAE,Musa,itinerans,,,,Cheeseman,Least Concern,,3.1,Unknown,Global
112568440,19620474,Salix excelsa,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,SALICACEAE,Salix,excelsa,,,,S.G.Gmel.,Least Concern,,3.1,Unknown,Global
113310015,113131133,Helicia excelsa,PLANTAE,TRACHEOPHYTA,PROTEALES,MAGNOLIOPSIDA,PROTEACEAE,Helicia,excelsa,,,,(Roxb.) Blume,Least Concern,,3.1,Stable,Global
113310025,113132144,Helicia robusta,PLANTAE,TRACHEOPHYTA,PROTEALES,MAGNOLIOPSIDA,PROTEACEAE,Helicia,robusta,,,,(Roxb.) R.Br. ex Blume,Least Concern,,3.1,Stable,Global
113310085,113134069,Helicia nilagirica,PLANTAE,TRACHEOPHYTA,PROTEALES,MAGNOLIOPSIDA,PROTEACEAE,Helicia,nilagirica,,,,Bedd.,Least Concern,,3.1,Unknown,Global
113310150,113136279,Heliciopsis terminalis,PLANTAE,TRACHEOPHYTA,PROTEALES,MAGNOLIOPSIDA,PROTEACEAE,Heliciopsis,terminalis,,,,(Kurz) Sleumer,Least Concern,,3.1,Unknown,Global
113899455,112678048,Oryza coarctata,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Oryza,coarctata,,,,Roxb.,Data Deficient,,3.1,Unknown,Global
113899465,112680709,Oryza malampuzhaensis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Oryza,malampuzhaensis,,,,Krishnasw. &amp; Chandrasekh.,Vulnerable,"B1ab(iii,v)",3.1,Decreasing,Global
113899475,112680938,Oryza meyeriana var. granulata,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Oryza,meyeriana,variety,granulata,,(Nees &amp; Arn. ex G. Watt) Duist.,Least Concern,,3.1,Stable,Global
113899480,112680941,Oryza meyeriana var. inandamanica,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Oryza,meyeriana,variety,inandamanica,,(J. L. Ellis) Veldkamp,Data Deficient,,3.1,Unknown,Global
113899490,112680564,Oryza nivara,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Oryza,nivara,,,,S.D.Sharma &amp; Shastry,Least Concern,,3.1,Decreasing,Global
113899495,177178,Oryza officinalis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Oryza,officinalis,,,,Wall. ex Watt,Least Concern,,3.1,Stable,Global
114099752,114099749,Pyrenaria cherrapunjeana,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,THEACEAE,Pyrenaria,cherrapunjeana,,,,Mir,Critically Endangered,D,3.1,Decreasing,Global
115931930,31168,Hopea erosa,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Hopea,erosa,,,,(Bedd.) Slooten,Critically Endangered,C2a(i),3.1,Decreasing,Global
115932185,31184,Cynometra beddomei,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Cynometra,beddomei,,,,Prain,Endangered,D,3.1,Decreasing,Global
115932625,33021,Hopea parviflora,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Hopea,parviflora,,,,Bedd.,Least Concern,,3.1,Stable,Global
115932674,33029,Vateria indica,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Vateria,indica,,,,L.,Vulnerable,A2cd,3.1,Decreasing,Global
115932762,33468,Dipterocarpus indicus,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Dipterocarpus,indicus,,,,Bedd.,Endangered,C2a(i),3.1,Decreasing,Global
115932809,50774892,Hopea ponga,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Hopea,ponga,,,,(Dennst.) Mabb.,Vulnerable,A2c,3.1,Decreasing,Global
115932864,33650,Ochreinauclea missionis,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Ochreinauclea,missionis,,,,(Wall. ex G.Don) Ridsd.,Vulnerable,A2d,3.1,Decreasing,Global
115933302,38785,Litsea beddomei,PLANTAE,TRACHEOPHYTA,LAURALES,MAGNOLIOPSIDA,LAURACEAE,Litsea,beddomei,,,,Hook.f.,Endangered,"B2ab(i,ii,iii)",3.1,Unknown,Global
116861722,34553,Campylospermum serrata,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,OCHNACEAE,Campylospermum,serrata,,,,(Gaertn.) Bittrich &amp; M.C.E.Amaral,Lower Risk/least concern,,2.3,,Global
117007955,117007898,Cenchrus flaccidus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Cenchrus,flaccidus,,,,(Griseb.) Morrone,Least Concern,,3.1,Stable,Global
117008041,117008036,Cenchrus hordeoides,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Cenchrus,hordeoides,,,,(Lam.) Morrone,Least Concern,,3.1,Stable,Global
117008346,117008344,Cenchrus prieurii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Cenchrus,prieurii,,,,(Kunth) Maire,Least Concern,,3.1,Unknown,Global
117034216,44452,Euphorbia tirucalli,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Euphorbia,tirucalli,,,,L.,Least Concern,,3.1,Stable,Global
117198614,18963206,Cenchrus orientalis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Cenchrus,orientalis,,,,(Rich.) Morrone,Least Concern,,3.1,Stable,Global
117415015,31213,Wendlandia angustifolia,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,RUBIACEAE,Wendlandia,angustifolia,,,,Wight,Endangered,"B1ab(iii,v)+2ab(iii,v); C2a(i)",3.1,Decreasing,Global
117415121,33655,Madhuca insignis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,SAPOTACEAE,Madhuca,insignis,,,,(Radlk.) H.J.Lam,Critically Endangered,C2a(i); D,3.1,Decreasing,Global
117645425,31181,Buchanania barberi,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,ANACARDIACEAE,Buchanania,barberi,,,,Gamble,Critically Endangered,"B2ab(iii,v); D",3.1,Decreasing,Global
117646541,33616,Aphanamixis polystachya,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,MELIACEAE,Aphanamixis,polystachya,,,,(Wall.) R.N.Parker,Least Concern,,3.1,Unknown,Global
117646829,19178509,Populus euphratica,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,SALICACEAE,Populus,euphratica,,,,Olivier,Least Concern,,3.1,Decreasing,Global
117894469,117894456,Garcinia gummi-gutta,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,CLUSIACEAE,Garcinia,gummi-gutta,,,,(L.) N.Robson,Least Concern,,3.1,Stable,Global
117895375,117895344,Quassia indica,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SIMAROUBACEAE,Quassia,indica,,,,(Gaertn.) Noot.,Least Concern,,3.1,Unknown,Global
118910041,33017,Hopea canarensis,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,DIPTEROCARPACEAE,Hopea,canarensis,,,,Hole,Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global
119996147,202959,Cotinus coggygria,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,ANACARDIACEAE,Cotinus,coggygria,,,,Scop.,Least Concern,,3.1,Stable,Global
119996497,55686342,Elaeagnus rhamnoides,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ELAEAGNACEAE,Elaeagnus,rhamnoides,,,,(L.) A.Nelson,Least Concern,,3.1,Stable,Global
120104943,19379058,Lathyrus sphaericus,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Lathyrus,sphaericus,,,,Retz.,Least Concern,,3.1,Stable,Global
120105648,19379015,Lathyrus aphaca,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Lathyrus,aphaca,,,,L.,Least Concern,,3.1,Unknown,Global
120108293,176501,Lathyrus hirsutus,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Lathyrus,hirsutus,,,,L.,Least Concern,,3.1,Stable,Global
120108750,19379024,Lathyrus inconspicuus,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,FABACEAE,Lathyrus,inconspicuus,,,,L.,Least Concern,,3.1,Unknown,Global
120119714,168863,Hygrophila auriculata,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,ACANTHACEAE,Hygrophila,auriculata,,,,(Schumach.) Heine,Least Concern,,3.1,Unknown,Global
120120173,164480,Alternanthera sessilis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,AMARANTHACEAE,Alternanthera,sessilis,,,,(L.) R.Br. ex DC.,Least Concern,,3.1,Increasing,Global
120121409,168966,Centrostachys aquatica,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,AMARANTHACEAE,Centrostachys,aquatica,,,,(R.Br.) Moq.,Least Concern,,3.1,Stable,Global
120123874,162381,Caldesia parnassifolia,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ALISMATACEAE,Caldesia,parnassifolia,,,,(L.) Parl.,Least Concern,,3.1,Unknown,Global
120124962,164404,Lemna aequinoctialis,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Lemna,aequinoctialis,,,,Welw.,Least Concern,,3.1,Stable,Global
120125670,164057,Lemna minor,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Lemna,minor,,,,L.,Least Concern,,3.1,Stable,Global
120126770,168937,Pistia stratiotes,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Pistia,stratiotes,,,,L.,Least Concern,,3.1,Stable,Global
120128421,164429,Ethulia conyzoides,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Ethulia,conyzoides,,,,L.,Least Concern,,3.1,Unknown,Global
120142955,168790,Azolla pinnata,PLANTAE,TRACHEOPHYTA,SALVINIALES,POLYPODIOPSIDA,SALVINIACEAE,Azolla,pinnata,,,,R.Br.,Least Concern,,3.1,Stable,Global
120143653,164459,Ceratophyllum demersum,PLANTAE,TRACHEOPHYTA,CERATOPHYLLALES,MAGNOLIOPSIDA,CERATOPHYLLACEAE,Ceratophyllum,demersum,,,,L.,Least Concern,,3.1,Stable,Global
120145118,177240,Commelina benghalensis,PLANTAE,TRACHEOPHYTA,COMMELINALES,LILIOPSIDA,COMMELINACEAE,Commelina,benghalensis,,,,L.,Least Concern,,3.1,Stable,Global
120145856,120145845,Murdannia simplex,PLANTAE,TRACHEOPHYTA,COMMELINALES,LILIOPSIDA,COMMELINACEAE,Murdannia,simplex,,,,(Vahl) Brenan,Least Concern,,3.1,Stable,Global
120145878,168908,Ipomoea aquatica,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,CONVOLVULACEAE,Ipomoea,aquatica,,,,Forssk. ,Least Concern,,3.1,Unknown,Global
120146703,164442,Bolboschoenus glaucus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Bolboschoenus,glaucus,,,,(Lam.) S.G.Sm.,Least Concern,,3.1,Unknown,Global
120147992,164443,Cyperus alopecuroides,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,alopecuroides,,,,Rottb.,Least Concern,,3.1,Stable,Global
120148551,177321,Cyperus amabilis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,amabilis,,,,Vahl,Least Concern,,3.1,Stable,Global
120149016,164147,Cyperus articulatus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Cyperus,articulatus,,,,L.,Least Concern,,3.1,Stable,Global
